Time,Open,Close,High,Low,Amount,Volume
2023-03-11 03:30:00,1454.81,1455.8,1455.9,1453.97,238.9813813,347734.262793225
2023-03-11 03:35:00,1455.8,1456.19,1457.12,1454.96,197.576027,287685.455143697
2023-03-11 03:40:00,1456.2,1456.76,1459.58,1455.95,261.7664778,381480.699403413
2023-03-11 03:45:00,1457.03,1459.25,1459.99,1455.55,268.2395845,391130.010621758
2023-03-11 03:50:00,1459.25,1458.93,1461,1458.73,245.1825971,357892.665222137
2023-03-11 03:55:00,1458.95,1458.51,1460.99,1458.37,316.2402215,461614.95822062
2023-03-11 04:00:00,1458.28,1457.79,1459.42,1457.32,357.1207873,520770.18471124
2023-03-11 04:05:00,1457.79,1452.86,1457.95,1452.86,267.1936369,388679.949095967
2023-03-11 04:10:00,1452.86,1451.57,1452.86,1447.69,369.8865335,536412.278540922
2023-03-11 04:15:00,1451.32,1455.29,1455.77,1451.09,255.7111722,371732.236956262
2023-03-11 04:20:00,1455.29,1456.95,1458,1454.76,522.8786132,761653.524314041
2023-03-11 04:25:00,1457.16,1457.98,1458.3,1454.47,255.4875266,372060.004703671
2023-03-11 04:30:00,1457.7,1459.85,1459.94,1457.7,199.4398872,290990.615804621
2023-03-11 04:35:00,1459.79,1458.76,1460.17,1458.64,172.0634791,251129.460641482
2023-03-11 04:40:00,1458.59,1457.28,1459.55,1457.18,159.689055,232872.78426444
2023-03-11 04:45:00,1457.28,1459.69,1460.53,1456.79,128.4658046,187474.97429419
2023-03-11 04:50:00,1459.7,1461.43,1462.26,1459.7,183.9726293,268825.776928474
2023-03-11 04:55:00,1461.47,1459.94,1461.59,1459.68,113.3379434,165528.053473731
2023-03-11 05:00:00,1459.93,1459.32,1459.94,1456.96,178.4130497,260245.967496657
2023-03-11 05:05:00,1459.49,1464.5,1464.5,1459.18,181.4311713,265180.169556346
2023-03-11 05:10:00,1464.54,1463.62,1466.26,1463.25,146.9779091,215213.238073271
2023-03-11 05:15:00,1463.61,1461.99,1463.62,1461.51,170.9158938,249954.807646258
2023-03-11 05:20:00,1461.99,1464.35,1465.7,1461.65,224.0682905,327961.950839647
2023-03-11 05:25:00,1464.27,1464.85,1464.94,1462.87,167.0007127,244490.838944984
2023-03-11 05:30:00,1464.84,1463.82,1465.03,1463.19,185.8204539,272048.561413384
2023-03-11 05:35:00,1463.39,1465.31,1466.11,1462.88,136.2780511,199609.440159349
2023-03-11 05:40:00,1465.3,1463.18,1465.3,1463.15,135.1229636,197841.552420525
2023-03-11 05:45:00,1463.18,1463.56,1464.69,1462.88,388.8065188,569051.49569943
2023-03-11 05:50:00,1463.69,1462.78,1464.05,1462.63,105.1154441,153782.141180144
2023-03-11 05:55:00,1462.78,1462.67,1463.74,1462.42,214.8543134,314316.85943811
2023-03-11 06:00:00,1462.67,1461.32,1463.39,1460.55,273.8548798,400482.126044866
2023-03-11 06:05:00,1461.32,1459.87,1461.71,1459.31,138.8869392,202829.713451837
2023-03-11 06:10:00,1459.74,1458.49,1460.26,1458.13,173.5019016,253144.861931698
2023-03-11 06:15:00,1458.65,1457.78,1459.86,1457.72,133.7438848,195094.014400083
2023-03-11 06:20:00,1457.77,1456.27,1458.08,1455.5,176.9426722,257819.66670392
2023-03-11 06:25:00,1456.26,1454.51,1457.38,1454.15,151.926644,221111.866582066
2023-03-11 06:30:00,1454.3,1452.61,1455.96,1452.13,197.3276326,287004.021098951
2023-03-11 06:35:00,1452.62,1452.56,1452.74,1447.4,446.455515,647326.041853675
2023-03-11 06:40:00,1452.56,1454.57,1456,1452.3,168.440503,245028.836913012
2023-03-11 06:45:00,1454.56,1457.77,1458.6,1452.9,332.6753042,484458.092668942
2023-03-11 06:50:00,1457.77,1457.47,1459.19,1455.39,552.9497919,805825.057846074
2023-03-11 06:55:00,1457.48,1457.3,1458.58,1455.43,254.4578971,370695.616647052
2023-03-11 07:00:00,1457.06,1457.52,1458.14,1456.3,214.0900113,312025.927320522
2023-03-11 07:05:00,1457.52,1459.83,1459.99,1457.44,306.605182,447192.132557647
2023-03-11 07:10:00,1459.83,1455.57,1461.79,1455.19,374.7116944,546731.740694681
2023-03-11 07:15:00,1455.56,1450.84,1456.42,1450.1,389.6451939,566194.92781493
2023-03-11 07:20:00,1450.99,1454.56,1457.73,1450.36,589.3614899,857409.626167799
2023-03-11 07:25:00,1454.55,1456.98,1458.81,1453.13,334.8114597,487277.462149561
2023-03-11 07:30:00,1456.99,1453.83,1458.01,1453.38,483.3618764,704121.038680513
2023-03-11 07:35:00,1453.83,1446.4,1454.8,1442.89,1900.2949605,2746616.927085425
2023-03-11 07:40:00,1446.4,1430.78,1447.32,1427.9,1230.8709494,1769420.267637904
2023-03-11 07:45:00,1430.78,1438.45,1440.4,1425.16,867.8986495,1242476.405952219
2023-03-11 07:50:00,1438.46,1427.88,1439.34,1426.9,582.8887403,834392.078599779
2023-03-11 07:55:00,1427.87,1417.09,1428.58,1414.73,1322.3294685,1879376.410077148
2023-03-11 08:00:00,1417.08,1409.45,1421.57,1409.17,724.5702567,1026584.731466819
2023-03-11 08:05:00,1409.38,1417.91,1419.4,1408.41,690.8368657,976363.461239497
2023-03-11 08:10:00,1417.9,1416.91,1421.89,1412.73,412.0101112,584093.494903065
2023-03-11 08:15:00,1416.73,1421.96,1423.19,1416.5,281.0883562,399151.985558687
2023-03-11 08:20:00,1421.97,1425.35,1428.77,1420.17,445.7567438,635141.609443131
2023-03-11 08:25:00,1425.69,1422.29,1428.49,1422.01,334.8947715,477097.470702126
2023-03-11 08:30:00,1422.28,1427.46,1428.11,1422,199.3347542,284352.154310812
2023-03-11 08:35:00,1427.46,1423.1,1428.55,1421.91,281.9806905,402144.527110213
2023-03-11 08:40:00,1423.11,1449.81,1450.38,1423.11,778.2728135,1120058.585994727
2023-03-11 08:45:00,1449.23,1438.71,1450.48,1436.98,837.2875469,1207241.236875829
2023-03-11 08:50:00,1438.88,1438.33,1443.65,1436.12,249.5890545,359319.317756328
2023-03-11 08:55:00,1438.34,1434.13,1440.01,1434.13,298.6166665,429436.792312939
2023-03-11 09:00:00,1434.35,1433,1438.02,1432.99,171.7000284,246476.283825231
2023-03-11 09:05:00,1432.96,1435.21,1436.4,1431.9,221.479229,317610.670836672
2023-03-11 09:10:00,1435.21,1438.82,1441.04,1434.93,256.4858623,368858.959329279
2023-03-11 09:15:00,1438.83,1436.31,1439.2,1435.75,90.8107972,130510.216935985
2023-03-11 09:20:00,1436.38,1431.2,1436.73,1431.2,227.4159505,326210.000494218
2023-03-11 09:25:00,1431.16,1434.07,1435.12,1431,165.7098683,237546.846904597
2023-03-11 09:30:00,1434.07,1432.54,1435.81,1432.53,89.7627405,128777.454626483
2023-03-11 09:35:00,1432.54,1431.02,1433.17,1425.65,519.6276387,742445.195712332
2023-03-11 09:40:00,1430.87,1431.71,1433.48,1430.55,204.7594208,293241.240960577
2023-03-11 09:45:00,1431.66,1435.51,1436.7,1430.66,239.578041,343290.272983557
2023-03-11 09:50:00,1435.51,1437.92,1438.8,1432.9,151.7456729,217895.701949302
2023-03-11 09:55:00,1437.72,1435.2,1439.8,1435.01,259.2897624,372678.496203848
2023-03-11 10:00:00,1435.19,1435.17,1435.64,1433.9,246.6173367,353856.751976983
2023-03-11 10:05:00,1435.18,1434.13,1435.53,1433.54,64.7348351,92870.338454203
2023-03-11 10:10:00,1433.98,1433.84,1435.76,1433.56,74.4399162,106781.469636191
2023-03-11 10:15:00,1433.84,1436.6,1436.6,1433.28,90.788327,130328.265293614
2023-03-11 10:20:00,1436.61,1435.05,1436.61,1434.58,48.3294188,69380.956758598
2023-03-11 10:25:00,1435.06,1436.69,1438.72,1433.65,185.4181793,266472.74364453
2023-03-11 10:30:00,1436.57,1432.59,1436.57,1432.59,69.2198778,99315.29700948
2023-03-11 10:35:00,1432.51,1433.76,1434.97,1429.38,184.7391761,264481.397053506
2023-03-11 10:40:00,1433.94,1435.77,1435.77,1430.59,157.2251513,225296.683931136
2023-03-11 10:45:00,1435.77,1426.5,1435.77,1425.54,292.0319796,417665.170041124
